pl_name,hostname,pl_letter,discoverymethod,disc_year,pl_orbper,pl_rade,pl_masse,sy_dist
Kepler-1958 b,Kepler-1958,b,Transit,2021,9.32867332,1.65,,1320.38
Kepler-582 b,Kepler-582,b,Transit,2016,18.49234792,3.34,,613.179
WASP-48 b,WASP-48,b,Transit,2011,2.14363640031,18.05375882,,454.144
Kepler-250 d,Kepler-250,d,Transit,2014,17.64822,2.5,,760.585
Kepler-1006 b,Kepler-1006,b,Transit,2016,19.76172042,1.54,,
XO-3 b,XO-3,b,Transit,2007,3.1915289,13.988832,3759.9289,213.053
TOI-942 b,TOI-942,b,Transit,2020,4.32765,3.52025,,152.601
TOI-942 b,TOI-942,b,Transit,2020,4.32421,3.89,,152.601
TOI-6324 b,TOI-6324,b,Transit,2025,0.2792211,1.05678,,20.5488
Kepler-1682 b,Kepler-1682,b,Transit,2020,14.83339324,3.47,,1159.85
K2-192 b,K2-192,b,Transit,2018,4.163221,1.57477412,,221.753
OGLE-TR-10 b,OGLE-TR-10,b,Transit,2004,3.101278,14.011,197.046,1344.97
WASP-48 b,WASP-48,b,Transit,2011,2.14363592,18.71903,312.74472,454.144
K2-379 b,K2-379,b,Transit,2022,8.777247,2.181,,182.207
Kepler-686 b,Kepler-686,b,Transit,2016,1.594745374,11.3,,1490.94
Kepler-980 b,Kepler-980,b,Transit,2016,11.55102504,2.05,,961.468
Kepler-180 b,Kepler-180,b,Transit,2014,13.81731817,1.32,,695.65
Kepler-208 d,Kepler-208,d,Transit,2014,11.1317519,1.29,,775.328
Kepler-1914 b,Kepler-1914,b,Transit,2021,30.8277926,2.76,,1621.56
Kepler-714 b,Kepler-714,b,Transit,2016,8.098887986,9.67,,2083.37
Kepler-292 d,Kepler-292,d,Transit,2014,7.0556671,2.57,,1056.48
Kepler-688 b,Kepler-688,b,Transit,2016,3.895936844,7.92,,1357.75
Kepler-384 c,Kepler-384,c,Transit,2014,45.348269,1.13,,895.678
K2-241 b,K2-241,b,Transit,2018,26.8199,2.55,,149.464
CoRoT-20 b,CoRoT-20,b,Transit,2011,9.24285,13.00244,1608.2198,844.061
Kepler-1486 b,Kepler-1486,b,Transit,2016,54.6495759,2.26,,1769.14
Kepler-990 b,Kepler-990,b,Transit,2016,9.91723428,2.329,,802.163
K2-164 b,K2-164,b,Transit,2018,17.355681,1.81,,375.67
K2-381 d,K2-381,d,Transit,2022,26.8054,1.48,,145.701
WASP-39 b,WASP-39,b,Transit,2011,4.05486954695,15.54468636,,213.982
WASP-69 b,WASP-69,b,Transit,2014,3.86814,12.44199,92.1707,49.9605
TOI-942 c,TOI-942,c,Transit,2020,10.1605,4.793,37.0,152.601
HD 15906 b,HD 15906,b,Transit,2023,10.92454779649,1.90150181,,45.5621
TOI-880.02,TOI-880,b,Transit,2024,2.5735943,2.7779229,,60.6679
Kepler-2001 b,Kepler-2001,b,Transit,2023,1.090013327,1.03,,776.55
Kepler-650 b,Kepler-650,b,Transit,2016,3.032154,4.24,,884.378
Kepler-1357 b,Kepler-1357,b,Transit,2016,3.0091324,1.12,,1015.69
Kepler-1351 b,Kepler-1351,b,Transit,2016,0.916140768,0.6,,202.782
K2-268 c,K2-268,c,Transit,2018,9.326841,2.69,,327.783
Kepler-490 b,Kepler-490,b,Transit,2016,3.26869482,11.0,,1523.0
Kepler-1196 b,Kepler-1196,b,Transit,2016,66.1849031,2.01,,922.333
Kepler-1126 b,Kepler-1126,b,Transit,2016,108.593329,1.58,,635.736
G 9-40 b,G 9-40,b,Transit,2019,5.7459982,1.9,4.0,27.9276
Kepler-763 d,Kepler-763,d,Transit,2023,6.50323791,1.58,,962.459
HD 108236 e,HD 108236,e,Transit,2020,19.59015780924,3.00264281,,64.5978
TOI-1782.01,TOI-1782,c,Transit,2024,4.987641028,2.368,,95.2649
Kepler-357 d,Kepler-357,d,Transit,2014,49.5004952,3.38,,688.573
Kepler-402 e,Kepler-402,e,Transit,2014,11.24283541,1.59,,625.339
Kepler-337 b,Kepler-337,b,Transit,2014,3.292743,1.43,,677.975
Kepler-20 b,Kepler-20,b,Transit,2011,3.696119675,2.11,,282.563
Kepler-253 c,Kepler-253,c,Transit,2014,10.28192877,2.7,,838.595
Kepler-299 e,Kepler-299,e,Transit,2014,38.2856338,1.813,,1052.24
Kepler-104 d,Kepler-104,d,Transit,2014,51.75627,2.36,,400.785
Kepler-1859 b,Kepler-1859,b,Transit,2021,2.729599953,1.58313575,,1331.25
Kepler-1518 c,Kepler-1518,c,Transit,2023,9.630953,3.33,,903.51
Kepler-389 b,Kepler-389,b,Transit,2014,3.24417541,1.84,,816.559
Kepler-714 b,Kepler-714,b,Transit,2016,8.0988814,8.2,,2083.37
Kepler-738 b,Kepler-738,b,Transit,2016,24.58716355,2.37,,1113.65
EPIC 206024342 d,EPIC 206024342,d,Transit,2021,14.641541,2.94,,369.888
Kepler-553 b,Kepler-553,b,Transit,2016,4.030468037,4.63,,728.525
Kepler-220 c,Kepler-220,c,Transit,2014,9.034195469,1.53,,171.109
Kepler-928 b,Kepler-928,b,Transit,2016,3.93246069,1.65,,508.809
Kepler-368 b,Kepler-368,b,Transit,2014,26.8476325,1.22,,770.978
Kepler-791 b,Kepler-791,b,Transit,2016,14.5539759,2.41,,1266.34
Kepler-182 b,Kepler-182,b,Transit,2014,9.82598,2.2,,1549.09
Kepler-633 c,Kepler-633,c,Transit,2021,23.78319931,2.296,,680.54
Kepler-1172 b,Kepler-1172,b,Transit,2016,26.0204423,3.2,,1306.53
Kepler-306 c,Kepler-306,c,Transit,2014,7.2402285,2.58,,775.679
Kepler-74 b,Kepler-74,b,Transit,2013,7.340711,10.76,200.22,1177.55
Kepler-1600 b,Kepler-1600,b,Transit,2016,386.370548,3.142,,1030.81
Kepler-131 c,Kepler-131,c,Transit,2014,25.5170646,0.77,,228.678
Kepler-248 b,Kepler-248,b,Transit,2014,6.308201629,2.96,,738.792
Kepler-1378 b,Kepler-1378,b,Transit,2016,11.95398936,2.14,,506.434
Kepler-291 b,Kepler-291,b,Transit,2014,3.546511,2.16,,1786.48
Kepler-1769 b,Kepler-1769,b,Transit,2021,89.1934705,3.35,,438.412
Kepler-606 b,Kepler-606,b,Transit,2016,24.31575992,2.78,,1215.11
Kepler-1622 b,Kepler-1622,b,Transit,2016,10.8118737,1.265,,796.477
Kepler-1110 b,Kepler-1110,b,Transit,2016,9.69323,2.4,,726.828
WASP-6 b,WASP-6,b,Transit,2009,3.36,13.67498,158.915,197.119
Kepler-398 b,Kepler-398,b,Transit,2014,4.081411554,1.0,,177.355
Kepler-795 b,Kepler-795,b,Transit,2016,29.6193421,1.76,,492.122
Kepler-240 b,Kepler-240,b,Transit,2014,4.14451776,1.54,,746.927
WASP-155 b,WASP-155,b,Transit,2025,3.1106751,13.4185,,399.63
Kepler-611 b,Kepler-611,b,Transit,2016,2.437033302,1.61,,1395.56
Kepler-1254 c,Kepler-1254,c,Transit,2016,3.60082855,1.36,,622.818
Kepler-107 e,Kepler-107,e,Transit,2014,14.749143,2.903,8.6,525.997
Kepler-646 b,Kepler-646,b,Transit,2016,15.87364565,1.99,,451.794
Kepler-1328 b,Kepler-1328,b,Transit,2016,4.52158888,1.334,,813.543
Kepler-1689 b,Kepler-1689,b,Transit,2020,8.483,0.94678642,,294.122
Kepler-159 c,Kepler-159,c,Transit,2014,43.58642609,2.64,,373.744
Kepler-344 c,Kepler-344,c,Transit,2014,125.602302,3.19,,1002.94
Kepler-220 c,Kepler-220,c,Transit,2014,9.034208,1.64,,171.109
Kepler-1301 b,Kepler-1301,b,Transit,2016,9.08237046,1.41,,854.28
ZTF J1828+2308 b,ZTF J1828+2308,b,Transit,2025,0.1120067,11.13051784,6356.56814,201.827
Kepler-256 e,Kepler-256,e,Transit,2014,10.68167916,1.799,,1026.43
Kepler-427 b,Kepler-427,b,Transit,2014,10.290994,13.78707,92.80636,1017.8
Kepler-69 b,Kepler-69,b,Transit,2013,13.722341,2.24,,730.625
Kepler-653 c,Kepler-653,c,Transit,2016,0.900375925,0.82,,595.634
Kepler-1730 b,Kepler-1730,b,Transit,2021,13.81020094,4.75,,1427.08
KOI-984 b,KOI-984,b,Transit,2022,4.287455473,2.78,,252.667
Kepler-573 b,Kepler-573,b,Transit,2016,22.18329658,2.06,,771.471
Kepler-1310 b,Kepler-1310,b,Transit,2016,0.679336272,1.25,,569.185
Kepler-1727 b,Kepler-1727,b,Transit,2021,9.02930689,2.57,,894.187
Kepler-304 c,Kepler-304,c,Transit,2014,5.315953474,2.8,,434.684
Kepler-1797 b,Kepler-1797,b,Transit,2021,23.3594822,2.95,,1338.49
Kepler-175 c,Kepler-175,c,Transit,2014,34.0350559,3.77,,1312.34
Kepler-1996 c,Kepler-1996,c,Transit,2023,92.7297248,2.81,,440.561
Kepler-667 b,Kepler-667,b,Transit,2016,41.43962808,5.73,,2302.45
HAT-P-28 b,HAT-P-28,b,Transit,2011,3.257215,13.585,198.953,401.319
TOI-1855 b,TOI-1855,b,Transit,2024,1.36414864,18.49481816,360.09958513,176.833
TrES-3 b,TrES-3,b,Transit,2007,1.306186483,14.975224,572.41183,231.337
Kepler-1563 b,Kepler-1563,b,Transit,2016,3.43276598,0.72,,616.697
Kepler-1807 b,Kepler-1807,b,Transit,2021,10.86062378,2.09,,1299.32
Kepler-870 b,Kepler-870,b,Transit,2016,21.3587621,2.78,,1259.46
Kepler-200 c,Kepler-200,c,Transit,2014,10.22215697,1.72,,665.912
K2-97 b,K2-97,b,Transit,2016,8.40685,10.88,,878.43
Kepler-1005 b,Kepler-1005,b,Transit,2016,6.4980147,1.87,,567.806
TOI-1842 b,TOI-1842,b,Transit,2021,9.5739531,12.4956,,223.465
Kepler-536 b,Kepler-536,b,Transit,2016,1.827082299,3.1,,462.322
TOI-1117 b,TOI-1117,b,Transit,2025,2.22816,2.46,8.9,167.598
Kepler-1140 b,Kepler-1140,b,Transit,2016,24.08638,3.0,,656.48
Kepler-1433 b,Kepler-1433,b,Transit,2016,4.13592271,1.33,,
Kepler-1311 c,Kepler-1311,c,Transit,2016,2.53573424,1.05,,866.331
Kepler-1968 b,Kepler-1968,b,Transit,2021,7.281099796,1.50004034,,750.93
HATS-29 b,HATS-29,b,Transit,2016,4.6058749,14.022459,207.54299,353.891
Kepler-104 b,Kepler-104,b,Transit,2014,11.427545631,2.36,,400.785
Kepler-234 b,Kepler-234,b,Transit,2014,2.711504086,3.12,,1733.1
Kepler-165 c,Kepler-165,c,Transit,2014,15.31299,2.23,,560.885
Kepler-853 b,Kepler-853,b,Transit,2016,7.168879,1.28,,568.676
Kepler-2001 c,Kepler-2001,c,Transit,2023,14.092768,1.83,,776.55
Kepler-1493 b,Kepler-1493,b,Transit,2016,15.0219784,1.77,,555.051
Kepler-338 e,Kepler-338,e,Transit Timing Variations,2014,9.34144548,1.76,,552.798
Kepler-305 d,Kepler-305,d,Transit,2014,16.73865956,2.68,,868.477
Kepler-1226 b,Kepler-1226,b,Transit,2016,17.2923453,1.36,,1125.72
Kepler-1014 b,Kepler-1014,b,Transit,2016,16.571152,2.17,,624.8
Kepler-1334 b,Kepler-1334,b,Transit,2016,15.64591713,2.31,,1223.04
Kepler-1357 b,Kepler-1357,b,Transit,2016,3.00912491,1.22,,1015.69
Kepler-593 b,Kepler-593,b,Transit,2016,21.21711,3.0,,973.76
Kepler-1540 b,Kepler-1540,b,Transit,2016,125.4131177,2.3,,244.96
Kepler-1330 b,Kepler-1330,b,Transit,2016,10.107674,1.9,,1720.48
Kepler-1263 b,Kepler-1263,b,Transit,2016,4.551433,1.03,,664.83
Kepler-883 b,Kepler-883,b,Transit,2016,12.98495573,1.53,,627.455
Kepler-1218 b,Kepler-1218,b,Transit,2016,22.9221266,1.44,,840.503
Kepler-109 b,Kepler-109,b,Transit,2014,6.481628092,2.329,,474.861
Kepler-393 b,Kepler-393,b,Transit,2014,9.18247194,1.51,,881.404
Kepler-107 d,Kepler-107,d,Transit,2014,7.95830216,1.07,,525.997
Kepler-1375 b,Kepler-1375,b,Transit,2016,3.3004192,1.74,,1430.84
Kepler-680 b,Kepler-680,b,Transit,2016,3.689926291,1.96,,1492.48
WASP-28 b,WASP-28,b,Transit,2014,3.40883495,13.66374747,282.54945382,348.494
Kepler-1861 b,Kepler-1861,b,Transit,2021,40.030989,2.15,,829.985
Kepler-958 b,Kepler-958,b,Transit,2016,9.7678805,2.51,,449.773
Kepler-713 b,Kepler-713,b,Transit,2016,7.411138,2.5,,1089.87
Kepler-95 b,Kepler-95,b,Transit,2014,11.523069953,3.115,,445.656
Kepler-1922 b,Kepler-1922,b,Transit,2021,13.2226208,1.47,,1344.29
Kepler-1567 b,Kepler-1567,b,Transit,2016,153.979578,2.73,,1206.11
Kepler-975 b,Kepler-975,b,Transit,2016,1.970342457,3.35,,426.088
Kepler-1822 b,Kepler-1822,b,Transit,2021,22.1339,2.02,,897.597
Kepler-1241 b,Kepler-1241,b,Transit,2016,18.5525701,2.73,,968.722
Kepler-107 e,Kepler-107,e,Transit,2014,14.74914825,2.89,,525.997
Kepler-1027 b,Kepler-1027,b,Transit,2016,1.907805199,1.9,,405.104
Kepler-242 c,Kepler-242,c,Transit,2014,14.49643531,2.82,,600.241
Kepler-1239 b,Kepler-1239,b,Transit,2016,5.19119,1.79,,2140.6
Kepler-254 c,Kepler-254,c,Transit,2014,12.412183,2.15,,1389.48
Kepler-1415 b,Kepler-1415,b,Transit,2016,0.63642408,1.29,,1043.56
Kepler-1509 b,Kepler-1509,b,Transit,2016,25.4338197,1.91,,2002.96
Kepler-1271 b,Kepler-1271,b,Transit,2016,3.0255955,1.2,,831.991
Kepler-1097 b,Kepler-1097,b,Transit,2016,187.7465,3.6,,719.802
Kepler-1464 b,Kepler-1464,b,Transit,2016,31.7785901,1.53,,1151.73
Kepler-260 b,Kepler-260,b,Transit,2014,8.187399,2.01,,627.365
K2-183 c,K2-183,c,Transit,2018,10.792635,2.87,,329.041
K2-183 b,K2-183,b,Transit,2018,0.469285,1.1,,329.041
Kepler-1622 b,Kepler-1622,b,Transit,2016,10.8118737,1.15,,796.477
Kepler-1622 b,Kepler-1622,b,Transit,2016,10.8118317,1.24,,796.477
K2-184 b,K2-184,b,Transit,2018,16.9780102,1.47,,75.5857
Kepler-1121 b,Kepler-1121,b,Transit,2016,13.15140223,1.87,,482.047
Kepler-1344 b,Kepler-1344,b,Transit,2016,4.7683049,1.79,,853.959
Kepler-1344 b,Kepler-1344,b,Transit,2016,4.76831033,1.78,,853.959
K2-185 c,K2-185,c,Transit,2018,52.714072,2.79551948,,268.357
K2-333 b,K2-333,b,Transit,2021,14.759595,5.3,,343.99
K2-118 b,K2-118,b,Transit,2017,50.9254,2.48,,321.722
Kepler-969 b,Kepler-969,b,Transit,2016,34.1731714,1.923,,390.354
Kepler-969 c,Kepler-969,c,Transit,2016,1.682934604,1.16,,390.354
Kepler-969 b,Kepler-969,b,Transit,2016,34.1731714,2.35,,390.354
K2-334 b,K2-334,b,Transit,2021,5.11383503556,5.67086336,,371.823
K2-374 c,K2-374,c,Transit,2022,16.43445,2.213,,359.439
Kepler-222 c,Kepler-222,c,Transit,2014,10.088796973,4.81,,758.854
Kepler-222 d,Kepler-222,d,Transit,2014,28.08194365,3.74,,758.854
HAT-P-7 b,HAT-P-7,b,Transit,2008,2.204735365,16.39,,341.079
HAT-P-7 b,HAT-P-7,b,Transit,2008,2.2047354,15.905571,566.05523,341.079
K2-336 b,K2-336,b,Transit,2021,21.194733,1.22,,239.289
K2-119 b,K2-119,b,Transit,2017,7.7285,2.16,,365.581
Kepler-954 b,Kepler-954,b,Transit,2016,16.781774,2.2,,215.814
HD 106315 c,HD 106315,c,Transit,2017,21.05603,4.786,,109.353
K2-31 b,K2-31,b,Transit,2016,1.25781300511,12.57069193,,110.527
K2-32 d,K2-32,d,Transit,2016,31.71701,3.484,6.7,157.682
K2-265 b,K2-265,b,Transit,2018,2.369172,1.71,6.54,138.671
K2-79 b,K2-79,b,Transit,2016,10.99501,4.55,,256.011
K2-79 b,K2-79,b,Transit,2016,10.994748,4.05,,256.011
K2-111 b,K2-111,b,Transit,2017,5.3518,1.82,5.58,200.394
K2-99 b,K2-99,b,Transit,2016,18.24901,12.37,287.0,519.229
K2-199 c,K2-199,c,Transit,2018,7.374694,2.78,,107.518
K2-277 b,K2-277,b,Transit,2018,6.32669,2.16,,113.123
EPIC 211822797 b,EPIC 211822797,b,Transit,2016,21.169619,2.2,,186.197
Kepler-65 b,Kepler-65,b,Transit,2012,2.1549209,1.444,2.4,303.728
TOI-2443 b,TOI-2443,b,Transit,2023,15.66858,2.363,4.8,23.9258
Kepler-1905 b,Kepler-1905,b,Transit,2021,3.42391461,1.14,,1051.53
Kepler-1239 b,Kepler-1239,b,Transit,2016,5.19103699,1.92,,2140.6
Kepler-346 c,Kepler-346,c,Transit,2014,23.85163032,3.06,,984.105
Kepler-1023 b,Kepler-1023,b,Transit,2016,62.1387714,2.78,,694.175
Kepler-428 b,Kepler-428,b,Transit,2014,3.52563254,12.11,403.63,686.284
Kepler-767 b,Kepler-767,b,Transit,2016,161.5266,6.1,,2251.03
Kepler-436 c,Kepler-436,c,Transit,2016,16.79713874,2.33,,588.867
Kepler-1177 b,Kepler-1177,b,Transit,2016,106.249,2.2,,1299.97
Kepler-208 e,Kepler-208,e,Transit,2014,16.25945734,1.415,,775.328
Kepler-134 c,Kepler-134,c,Transit,2014,10.10575303,1.63,,334.797
Kepler-848 b,Kepler-848,b,Transit,2016,6.91134416,1.44,,1378.47
K2-204 b,K2-204,b,Transit,2018,7.055908,3.17214154,,577.235
WASP-1 b,WASP-1,b,Transit,2007,2.5199464,16.735037,311.4734,393.072
Kepler-815 b,Kepler-815,b,Transit,2016,8.57503552,4.358,,1259.28
HD 18599 b,HD 18599,b,Transit,2022,4.137437,2.7,25.5,38.5653
Kepler-65 b,Kepler-65,b,Transit,2012,2.154909039,1.5,,303.728
Kepler-1210 b,Kepler-1210,b,Transit,2016,8.07124073,1.56,,1176.53
Kepler-115 c,Kepler-115,c,Transit,2014,8.99088871,2.31,,623.609
Kepler-509 b,Kepler-509,b,Transit,2016,41.74600392,2.432,,332.443
TOI-1272 b,TOI-1272,b,Transit,2022,3.31599,4.14,24.6,137.572
Kepler-960 b,Kepler-960,b,Transit,2016,3.12686223,5.46,,284.916
Kepler-371 c,Kepler-371,c,Transit,2014,67.9687026,1.54,,813.192
Kepler-304 b,Kepler-304,b,Transit,2014,3.295703644,2.768,,434.684
Kepler-331 b,Kepler-331,b,Transit,2014,8.457496,1.82,,580.119
Kepler-454 b,Kepler-454,b,Transit,2015,10.57375703,1.842,,230.869
Kepler-343 c,Kepler-343,c,Transit,2014,23.2218189,1.767,,927.193
OGLE-TR-182 b,OGLE-TR-182,b,Transit,2007,3.9791,16.47723,340.0781,2501.75
Kepler-92 b,Kepler-92,b,Transit,2013,13.7488263,3.58,,477.992
K2-371 b,K2-371,b,Transit,2022,3.114905,13.024,,442.813
Kepler-1550 b,Kepler-1550,b,Transit,2016,225.585245,3.71,,1179.01
Kepler-123 c,Kepler-123,c,Transit,2014,26.695074,1.48,,1021.66
Kepler-1920 b,Kepler-1920,b,Transit,2021,30.2541186,2.8,,885.913
Kepler-1884 b,Kepler-1884,b,Transit,2021,8.98825111,1.17,,1443.09
Kepler-296 d,Kepler-296,d,Transit,2014,19.85029495,1.52,,
Kepler-625 b,Kepler-625,b,Transit,2016,7.75192492,2.829,,760.708
Kepler-1056 b,Kepler-1056,b,Transit,2016,27.495606,2.32,,982.51
Kepler-1383 b,Kepler-1383,b,Transit,2016,13.9095,1.36,,1027.21
K2-396 b,K2-396,b,Transit,2022,0.673862,1.579,,274.864
Kepler-389 c,Kepler-389,c,Transit,2014,14.5123622,2.08,,816.559
Kepler-523 b,Kepler-523,b,Transit,2016,5.835983111,1.851,,253.295
Kepler-258 b,Kepler-258,b,Transit,2014,13.19721496,4.12,,575.988
K2-169 b,K2-169,b,Transit,2018,6.380803,1.27328671,,235.867
Kepler-753 b,Kepler-753,b,Transit,2016,5.747725012,1.91,,274.767
Kepler-1496 b,Kepler-1496,b,Transit,2016,64.6588017,2.22,,1307.66
Kepler-861 b,Kepler-861,b,Transit,2016,3.949631375,2.43,,850.327
Kepler-348 b,Kepler-348,b,Transit,2014,7.05675289,1.33,,570.783
Kepler-1501 b,Kepler-1501,b,Transit,2016,14.5565618,1.08,,749.06
Kepler-207 c,Kepler-207,c,Transit,2014,3.071545396,1.06,,875.519
Kepler-1181 b,Kepler-1181,b,Transit,2016,4.89336495,1.6,,938.417
TOI-2136 b,TOI-2136,b,Transit,2022,7.85191,2.09,15.0,33.3631
Kepler-283 c,Kepler-283,c,Transit,2014,92.7495777,1.87,,468.094
WASP-45 b,WASP-45,b,Transit,2011,3.1260876,13.00244,318.78349,211.196
Kepler-852 b,Kepler-852,b,Transit,2016,44.9309804,2.78,,1619.03
Kepler-167 c,Kepler-167,c,Transit,2014,7.40610775,1.76,,341.908
TOI-1174 b,TOI-1174,b,Transit,2024,8.953458,2.5064654,32.0,94.6375
Kepler-301 c,Kepler-301,c,Transit,2014,5.419026,1.35,,719.166
Kepler-326 d,Kepler-326,d,Transit,2014,6.76689811,1.658,,487.675
Kepler-203 d,Kepler-203,d,Transit,2014,11.32975018,1.27,,703.302
Kepler-368 b,Kepler-368,b,Transit,2014,26.8476325,1.22,,770.978
HIP 116454 b,HIP 116454,b,Transit,2014,9.1004157,2.469,9.7,62.4491
Kepler-792 b,Kepler-792,b,Transit,2016,11.30119217,1.75,,1425.47
Kepler-291 c,Kepler-291,c,Transit,2014,5.70071153,1.93,,1786.48
WASP-76 b,WASP-76,b,Transit,2016,1.8098810771,21.95555489,,194.459
Kepler-1037 b,Kepler-1037,b,Transit,2016,1.063788673,1.28,,446.914
EPIC 206024342 d,EPIC 206024342,d,Transit,2021,14.647531,2.6,,369.888
TOI-1333 b,TOI-1333,b,Transit,2021,4.7201912,15.2105,,200.492
Kepler-1601 b,Kepler-1601,b,Transit,2016,2.20921951,0.82,,644.456
Kepler-1415 b,Kepler-1415,b,Transit,2016,0.636424848,1.31,,1043.56
Kepler-1759 b,Kepler-1759,b,Transit,2021,3.72020708,0.99,,385.348
TOI-1296 b,TOI-1296,b,Transit,2021,3.94436676121,14.5727196,,323.265
Kepler-899 b,Kepler-899,b,Transit,2016,19.17891293,2.57,,1246.43
Kepler-526 b,Kepler-526,b,Transit,2016,5.458498316,2.18,,666.146
Kepler-254 b,Kepler-254,b,Transit,2014,5.826659194,3.68,,1389.48
Kepler-529 c,Kepler-529,c,Transit,2016,12.83404,2.06,,799.008
Kepler-1343 b,Kepler-1343,b,Transit,2016,3.35184041,1.88,,1756.71
Kepler-317 c,Kepler-317,c,Transit,2014,8.77508519,1.85,,940.584
Kepler-1822 b,Kepler-1822,b,Transit,2021,22.13345106,2.08,,897.597
Kepler-1443 b,Kepler-1443,b,Transit,2016,2.41810158,0.85,,593.646
Kepler-1514 b,Kepler-1514,b,Transit,2016,217.8317626,22.02,,397.292
Kepler-242 b,Kepler-242,b,Transit,2014,8.203904,2.2,,600.241
Kepler-288 d,Kepler-288,d,Transit,2014,56.6388791,3.53,,1194.15
Kepler-1336 b,Kepler-1336,b,Transit,2016,23.198681,1.98,,1126.64
Kepler-1762 b,Kepler-1762,b,Transit,2021,29.5391328,2.74,,1663.74
TOI-1601 b,TOI-1601,b,Transit,2021,5.33155,14.6101,,336.608
Kepler-1456 b,Kepler-1456,b,Transit,2016,18.1373829,1.14,,370.312
Kepler-1200 b,Kepler-1200,b,Transit,2016,1.118547814,0.98,,588.715
Kepler-1834 b,Kepler-1834,b,Transit,2021,4.602996,1.288,,500.395
Kepler-1130 c,Kepler-1130,c,Transit,2021,3.266612036,0.644,,249.343
Kepler-402 b,Kepler-402,b,Transit,2014,4.02875481,1.26,,625.339
Kepler-374 b,Kepler-374,b,Transit,2014,1.897828,1.16,,1265.61
Kepler-1996 c,Kepler-1996,c,Transit,2023,92.72949982,2.81299996,,440.561
Kepler-1885 b,Kepler-1885,b,Transit,2021,2.5225852,2.6,,818.482
Kepler-1336 c,Kepler-1336,c,Transit,2016,5.77721211,1.03,,1126.64
Kepler-1802 c,Kepler-1802,c,Transit,2021,33.1364259,1.88,,636.694
Kepler-256 d,Kepler-256,d,Transit,2014,5.83908991,1.65,,1026.43
HAT-P-56 b,HAT-P-56,b,Transit,2015,2.79083,16.92559,734.1873,320.639
Kepler-868 b,Kepler-868,b,Transit,2016,5.03251791,2.04,,1593.13
K2-147 b,K2-147,b,Transit,2018,0.961939,1.47286006,,90.5494
Kepler-1333 b,Kepler-1333,b,Transit,2016,109.6471842,2.46,,932.446
Kepler-116 b,Kepler-116,b,Transit,2014,5.968717469,2.78,,955.168
LHS 475 b,LHS 475,b,Transit,2023,2.029088,0.991,,12.4814
WASP-106 b,WASP-106,b,Transit,2014,9.28969,12.10569916,613.40882551,352.181
Kepler-1274 b,Kepler-1274,b,Transit,2016,6.98152703,1.31,,614.648
Kepler-1750 b,Kepler-1750,b,Transit,2021,205.912735,4.68,,1497.33
Kepler-302 c,Kepler-302,c,Transit,2014,127.2824031,11.066,,1402.58
Kepler-1636 b,Kepler-1636,b,Transit,2016,425.47785,3.22,,1947.54
HAT-P-14 b,HAT-P-14,b,Transit,2010,4.627649,13.4508,724.6524,222.663
K2-285 c,K2-285,c,Transit,2018,7.1385672,3.60516,,154.961
Kepler-1602 b,Kepler-1602,b,Transit,2016,11.17931605,1.34,,629.804
Kepler-402 d,Kepler-402,d,Transit,2014,8.921049,1.3,,625.339
Kepler-285 c,Kepler-285,c,Transit,2014,6.18666218,1.11,,824.31
Kepler-721 b,Kepler-721,b,Transit,2016,5.392025388,2.76,,926.598
Kepler-215 d,Kepler-215,d,Transit,2014,30.86431,2.82,,485.997
K2-401 b,K2-401,b,Transit,2022,6.293099,2.262,,200.727
Kepler-882 b,Kepler-882,b,Transit,2016,3.989539666,1.166,,504.605
Kepler-1834 c,Kepler-1834,c,Transit,2023,0.766689534,1.11,,500.395
Kepler-1328 b,Kepler-1328,b,Transit,2016,4.52158888,0.94,,813.543
Kepler-345 c,Kepler-345,c,Transit,2014,9.387512,1.24,,
Kepler-43 b,Kepler-43,b,Transit,2011,3.024095,13.45,1026.55,1005.84
Kepler-445 b,Kepler-445,b,Transit,2015,2.984153469,1.41,,127.201
Kepler-1941 b,Kepler-1941,b,Transit,2021,31.3351397,1.99,,1494.39
Kepler-1583 b,Kepler-1583,b,Transit,2016,9.32807355,0.58,,403.933
TOI-216.02,TOI-216,b,Transit,2019,17.089,7.69,30.0,177.945
TOI-1470 b,TOI-1470,b,Transit,2023,2.527093,2.18,7.32,51.9503
Kepler-1698 b,Kepler-1698,b,Transit,2020,1.210693282,180.72,,222.345
TOI-1467 b,TOI-1467,b,Transit,2024,5.97113566694,1.8721145,,37.4418
HD 109833 b,HD 109833,b,Transit,2022,9.188526,2.888,,79.5561
Kepler-394 c,Kepler-394,c,Transit,2014,12.13065293,1.562,,1058.72
Kepler-958 b,Kepler-958,b,Transit,2016,9.7678805,2.06,,449.773
Kepler-648 b,Kepler-648,b,Transit,2016,17.4211749,3.22,,636.03
WASP-120 b,WASP-120,b,Transit,2016,3.6112620581,13.61374033,,381.174
Kepler-345 b,Kepler-345,b,Transit,2014,7.41557859,0.81,,
Kepler-110 b,Kepler-110,b,Transit,2014,12.69105209,2.96,,586.531
K2-43 b,K2-43,b,Transit,2016,3.471136,5.16,,182.536
Kepler-1050 b,Kepler-1050,b,Transit,2016,15.3789014,2.94,,490.488
Kepler-174 d,Kepler-174,d,Transit,2014,247.354265,2.1,,384.757
Kepler-1886 b,Kepler-1886,b,Transit,2021,24.27684,1.5,,1059.51
